date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-11-18,戸　田,1,6.78,6.76,6.68,6.80,6.67,6.81,.02,.02,.05,.01,.01,0.08,1,2,3,4,5,6.0,1,1,1,1,1,0,0,0,0,0,0,0,品　川　　賢　次,村　田　　浩　司,山　口　　修　路,天　野　　友　和,丹　下　　　　健,中　山　　　　将,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,4,晴,52.4,53.8,51.0,53.0,53.0,53.7,6
2019-11-18,平和島,1,6.78,6.78,6.75,6.86,6.88,6.8,.06,.01,.21,.07,.01,0.01,1,2,3,4,5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,加　藤　　知　弘,松　竹　　大　輔,東　　　　健　介,浅　見　　宗　孝,竹　田　　吉　行,和　合　　俊　介,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,10,晴,55.8,51.0,52.6,57.6,51.0,57.4,8
2019-11-18,常　滑,1,6.75,6.75,6.82,6.77,6.78,6.74,.04,.02,.12,.08,.15,0.1,1,2,3,4,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,鈴　木　　貴　司,白　井　　弘　文,近　藤　　雄一郎,胡　本　　悟　志,滝　沢　　　　崚,藤　原　　孝　斗,21.0,-0.5,-0.5,-0.5,0.0,0.0,-0.5,16.0,2,曇り,57.8,51.9,54.0,51.4,53.4,53.0,3
2019-11-18,尼　崎,1,6.73,6.72,6.76,6.80,6.79,6.71,.14,.08,.04,.14,.12,0.22,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,伊　藤　　紘　章,宮　本　　裕　之,落　合　　敬　一,安　東　　幸　治,笠　　　　雅　雄,一　色　　凌　雅,21.7,-0.5,-0.5,-0.5,-0.5,-0.5,1.5,15.5,5,雨,51.5,51.2,55.1,54.0,59.2,58.9,7
2019-11-18,鳴　門,1,6.71,6.77,6.73,6.80,6.80,6.75,.02,.13,.26,.15,.05,0.04,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,佐　藤　　隆太郎,上　田　　健　太,佐々木　　完　太,岡　　　　悠　平,森　　　　照　夫,宮　崎　　光　基,21.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,6,曇り,52.1,51.2,51.3,55.5,55.4,53.5,6
2019-11-18,児　島,1,6.66,6.74,6.77,6.71,6.66,6.77,.12,.04,.08,.11,.17,0.23,1,2,3,4,6,5.0,0,1,1,0,0,0,0,0,0,0,0,0,小　池　　公　生,寺　島　　吉　彦,小　澤　　和　也,吉　本　　玲　緒,川　崎　　智　稔,中　村　　　　格,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,曇り,50.5,49.0,55.0,57.4,48.5,57.8,3
2019-11-18,徳　山,1,7.08,7.07,7.11,7.11,7.11,7.05,.15,.13,.08,.06,.06,0.0,1,2,3,4,5,6.0,0,1,1,0,1,0,0,0,0,0,0,0,高　橋　　正　男,内　田　　　　圭,織　田　　　　猛,嶋　　　　義　信,永　瀬　　　　巧,伊　藤　　尚　汰,16.0,-0.5,-0.5,-0.5,0.0,0.0,-0.5,19.0,2,雨,51.9,53.4,51.3,54.1,54.7,48.5,2
2019-11-18,下　関,1,6.78,6.81,6.78,6.74,6.77,6.79,.14,.26,.03,.03,.19,0.22,1,6,2,3,4,5.0,0,0,0,1,0,0,0,0,0,0,0,0,東　　　　潤　樹,船　越　　健　吾,石　川　　　　諒,廣　瀬　　真　也,篠　原　　飛　翔,中　西　　宏　文,15.0,-0.5,-0.5,0.0,-0.5,0.0,-0.5,17.0,5,曇り,51.9,52.2,51.0,49.5,52.8,51.0,5
2019-11-18,若　松,1,6.80,6.76,6.81,6.92,6.79,6.78,.29,.19,.33,.24,.18,0.25,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,水　野　　暁　広,曾　根　　孝　仁,橋　口　　真　樹,篠　原　　俊　夫,安　藤　　裕　貴,眞　鳥　　康　太,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,7,晴,55.7,51.3,51.0,53.6,52.7,53.5,7
2019-11-18,大　村,1,6.82,6.83,6.85,6.82,6.81,6.83,.06,.07,.01,.11,.01,0.03,1,2,3,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,0,吉　川　　勇　作,吉　田　　　　光,山　田　　貴　愛,熊　本　　英　一,渡　辺　　史　之,篠　原　　晟　弥,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,19.0,2,曇り,51.4,50.0,54.9,56.1,51.0,51.5,3
2019-11-18,戸　田,2,6.73,6.85,6.75,6.77,6.78,6.67,.21,.01,.02,.12,.11,0.09,1,2,3,4,5,6.0,0,1,1,1,1,1,0,0,0,0,0,0,長　野　　道　臣,金　子　　和　之,富　澤　　祐　作,里　岡　　右　貴,橋　本　　　　明,大須賀　　　　友,14.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,13.0,0,晴,52.2,51.0,52.3,51.0,52.8,52.4,0
2019-11-18,江戸川,2,6.76,6.86,6.82,6.74,6.79,6.81,.07,.03,.05,.13,.03,0.08,1,2,3,4,5,6.0,0,1,1,1,0,0,0,0,0,0,0,0,大豆生田　　　　蒼,谷　川　　里　江,宮　本　　紀　美,平　川　　香　織,西　村　　　　歩,安　井　　瑞　紀,15.0,0.0,0.0,0.0,0.5,0.0,-0.5,17.0,10,晴,45.0,47.0,48.9,47.0,47.0,51.1,4
2019-11-18,平和島,2,6.85,6.84,6.76,6.83,6.71,6.88,.06,.18,.32,.11,.07,0.07,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,高　橋　　淳　美,川　上　　昇　平,長　田　　光　子,山　根　　大　樹,山　田　　亮　太,茶　谷　　　　桜,15.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,晴,46.5,52.5,49.8,54.2,51.0,46.5,2
2019-11-18,常　滑,2,6.81,6.73,6.81,6.78,6.71,6.79,.06,.12,.06,.05,.18,0.0,1,2,3,5,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,多羅尾　　達　之,小　森　　信　雄,枝　尾　　　　賢,佐　藤　　　　航,篠　田　　優　也,井　川　　正　人,19.0,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,16.0,1,晴,51.5,51.0,51.1,51.0,53.3,51.0,2
2019-11-18,尼　崎,2,6.69,6.79,6.91,6.86,6.84,6.83,.03,.05,.08,.01,.23,0.04,1,2,3,4,6,5.0,1,1,1,1,0,0,0,0,0,0,0,0,田　邉　　亮　蔵,赤　池　　修　平,大　石　　和　彦,室　田　　泰　史,西　村　　秀　樹,林　　　　美　憲,20.1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,15.0,0,晴,53.6,52.0,53.4,52.5,51.0,51.6,2
2019-11-18,鳴　門,2,6.72,6.71,6.70,6.75,6.86,6.77,.01,.04,.08,.09,.11,0.08,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,川　原　　祐　明,山　崎　　　　郡,安河内　　　　健,関　　　　浩　哉,牧　山　　敦　也,下　寺　　秀　和,20.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,18.0,6,晴,51.0,51.0,55.2,51.4,51.0,53.1,6
2019-11-18,児　島,2,6.63,6.65,6.75,6.82,6.73,6.71,.08,.21,.15,.14,.12,0.25,1,2,3,4,5,6.0,0,0,0,1,1,0,0,0,0,0,0,0,福　嶋　　智　之,増　田　　弘　喜,渡　邉　　昌　成,下　出　　秀　明,宮　西　　真　昭,三　村　　岳　人,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,19.0,3,晴,53.0,53.0,51.0,59.1,50.0,52.1,2
