date,venue,raceNumber,exhibitionTime_1,exhibitionTime_2,exhibitionTime_3,exhibitionTime_4,exhibitionTime_5,exhibitionTime_6,exhibition_ST_1,exhibition_ST_2,exhibition_ST_3,exhibition_ST_4,exhibition_ST_5,exhibition_ST_6,exhibition_cource_1,exhibition_cource_2,exhibition_cource_3,exhibition_cource_4,exhibition_cource_5,exhibition_cource_6,flying_1,flying_2,flying_3,flying_4,flying_5,flying_6,late_1,late_2,late_3,late_4,late_5,late_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,temperature,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,water_temperature,wave_height,weather,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,wind_speed
2019-11-10,桐　生,1,6.65,6.78,6.76,6.69,6.79,6.79,.08,.13,.18,.21,.38,0.32,1,2,3,5,4,6.0,0,0,0,0,0,0,0,0,0,0,0,0,深　尾　　巴　恵,今　出　　晋　二,森　田　　太　陽,佐　藤　　大　佑,寺　本　　昇　平,柴　田　　愛　梨,13.0,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,18.0,0,晴,48.4,56.7,47.0,52.9,49.0,46.5,0
2019-11-10,江戸川,1,6.68,6.62,6.66,6.69,6.73,6.67,.05,.05,.01,.07,.07,0.08,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,森　作　　広　大,染　川　　直　哉,濱　崎　　寿里矢,宮　地　　博　士,土　井　　祥　伍,山　口　　　　亮,20.0,0.0,0.0,0.5,0.5,0.0,0.5,19.0,5,晴,55.2,51.0,48.5,53.1,53.4,51.0,3
2019-11-10,平和島,1,6.82,6.80,6.74,6.78,6.84,6.88,.03,.33,.05,.09,.09,0.1,1,2,3,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,0,吉　川　　勇　作,高　岡　　竜　也,桐　村　　翔　太,鈴　木　　孝　明,桑　原　　将　光,小　原　　聡　将,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,3,晴,52.3,51.0,49.5,54.2,51.3,51.8,2
2019-11-10,蒲　郡,1,6.65,6.69,6.64,6.68,6.71,6.7,.13,.03,.04,.08,.09,0.08,1,2,3,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,0,磯　部　　　　誠,近　江　　翔　吾,山　口　　達　也,中　島　　孝　平,須　藤　　博　倫,松　崎　　祐太郎,12.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,0,晴,52.8,51.9,50.5,51.0,50.5,51.0,1
2019-11-10,常　滑,1,6.77,6.70,6.78,6.80,6.80,6.84,.15,.13,.15,.07,.06,0.03,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,三　浦　　洋次朗,福　本　　忠　治,太　田　　　　潮,マイケ　　ル田代,田　中　　辰　彦,村　上　　彰　一,17.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,17.0,0,晴,51.0,52.8,53.9,51.2,53.6,54.4,0
2019-11-10,　津　,1,6.69,6.72,6.69,6.68,6.68,6.69,.03,.06,.05,.07,.03,0.16,1,2,3,4,5,6.0,1,1,1,1,1,0,0,0,0,0,0,0,森　　　　竜　也,寺　嶋　　　　雄,井　本　　昌　也,宮　内　　直　哉,後　藤　　陽　介,河　上　　年　昭,18.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,15.0,1,晴,51.5,50.5,50.0,51.1,55.1,54.3,1
2019-11-10,三　国,1,6.72,6.67,6.64,6.61,6.79,6.62,.12,.23,.21,.09,.19,0.27,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,加　藤　　奈　月,深　見　　亜由美,大　澤　　真　菜,真　子　　奈津実,佐　藤　　享　子,吉　田　　杏　美,13.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,14.0,1,晴,51.8,43.5,45.0,46.5,49.8,50.5,1
2019-11-10,びわこ,1,6.56,6.70,6.74,6.77,6.69,6.74,.01,.21,.12,.13,.11,0.26,1,2,3,4,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,新　開　　　　航,若　林　　義　人,溝　口　　海義也,澤　田　　尚　也,横　田　　貴　満,石　田　　貴　洋,15.0,-0.5,-0.5,0.5,-0.5,0.0,-0.5,16.0,3,曇り,51.0,55.7,54.2,51.5,51.8,51.3,2
2019-11-10,鳴　門,1,6.68,6.84,6.77,6.78,6.87,6.81,.04,.08,.15,.09,.02,0.08,6,1,2,3,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,正　木　　聖　賢,柴　田　　百　恵,深　山　　祐　二,峰　重　　力　也,川　上　　清　人,笠　井　　広　幸,16.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,2,晴,51.7,46.0,51.6,52.9,60.7,59.0,2
2019-11-10,宮　島,1,6.66,6.73,6.65,6.80,6.73,6.75,.05,.03,.12,.02,.03,0.02,1,2,3,4,5,6.0,1,0,0,1,1,1,0,0,0,0,0,0,奥　田　　　　誠,坂　口　　貴　彦,松　下　　誉　士,半　田　　尚　也,田野邊　　秀　樹,大　山　　大　我,19.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,20.0,0,晴,52.4,54.2,51.3,52.6,54.4,51.1,0
